Project_ID,Project,Algorithm,Test_Samples,Mean_Failing_Runs,RMSE,MAE,R^2,Spearman_Rho
E08,elastic-job-lite,Ridge,558,0.012544802867383513,67.53949897161785,58.34642855962704,-94579.34334975205,-0.011788543066760934
E08,elastic-job-lite,Lasso,558,0.012544802867383513,66.25091323964006,56.53886139383733,-91004.77564611415,-0.010719732612007883
E08,elastic-job-lite,SVR,558,0.012544802867383513,0.23200094055888743,0.06583057694119082,-0.11600131994018659,-0.06208698119202205
E09,jimfs,Random Forest Regressor,212,0.0,295.5069711840928,111.37004716981133,0.0,
E09,jimfs,Extra Trees Regressor,212,0.0,159.46844846741243,34.13509433962265,0.0,
E09,jimfs,Gradient Boosting Regressor,212,0.0,57.716460398294124,42.6086303245246,0.0,
E09,jimfs,Ridge,212,0.0,125.78378722632759,112.52005658396578,0.0,
E09,jimfs,Lasso,212,0.0,121.35044694315364,108.34120588321763,0.0,
E09,jimfs,SVR,212,0.0,0.1085960308865854,0.0809730126917887,0.0,
E10,hector,Random Forest Regressor,142,45.978873239436616,781.552796386873,278.4506338028169,-2.3041285514082976,0.1407629183026601
E10,hector,Extra Trees Regressor,142,45.978873239436616,533.4201835630091,208.03619718309855,-0.5391437464642514,0.24667836214189387
E10,hector,Gradient Boosting Regressor,142,45.978873239436616,554.0259319327856,266.37042516619834,-0.6603531827483575,0.3358614896888389
E10,hector,Ridge,142,45.978873239436616,488.375379325233,252.87975270015625,-0.29017260559316616,0.2409208913282292
E10,hector,Lasso,142,45.978873239436616,484.5871520428621,247.07745330448375,-0.2702350258885793,0.24240747497293957
E10,hector,SVR,142,45.978873239436616,432.4143564678608,46.02999024084367,-0.011440878022156653,-0.07584149521254248
E11,handlebars.java,Random Forest Regressor,427,352.25058548009366,1870.2720994640028,359.1563700234192,-0.0320790091410843,-0.02882716917944072
E11,handlebars.java,Extra Trees Regressor,427,352.25058548009366,1810.9842464897251,355.7362295081967,0.03231791720373267,0.1618088960122671
E11,handlebars.java,Gradient Boosting Regressor,427,352.25058548009366,2007.4745605959645,520.6642952030396,-0.1890591408893454,-0.13266781990902388
E11,handlebars.java,Ridge,427,352.25058548009366,1829.313581681772,431.4685139395452,0.012630579775910644,0.24972739473975875
E11,handlebars.java,Lasso,427,352.25058548009366,1829.5359259683185,429.71497256110945,0.012390545160449684,0.2511349537468966
E11,handlebars.java,SVR,427,352.25058548009366,1874.3586831971434,352.365584401257,-0.03659416514209246,-0.004275156083887121
E12,assertj-core,Random Forest Regressor,6261,0.15556620348187192,109.19408498729072,18.980224804344353,-77.70338061610674,-0.010603407851253641
E12,assertj-core,Extra Trees Regressor,6261,0.15556620348187192,152.83523607689244,17.698671138795717,-153.1850070106063,-0.008401218366392568
E12,assertj-core,Gradient Boosting Regressor,6261,0.15556620348187192,71.56005939432664,45.249742997731005,-32.80154452255497,-0.00784135343935797
E12,assertj-core,Ridge,6261,0.15556620348187192,125.2214761774998,81.854693598883,-102.50296689540255,0.0029719992322989578
E12,assertj-core,Lasso,6261,0.15556620348187192,125.37298386788714,79.43463499755435,-102.75357857323333,0.002916055717338036
E12,assertj-core,SVR,6261,0.15556620348187192,12.309621897681417,0.21058270716430108,-0.00019478842087372605,0.009629277512648622
E13,http-request,Random Forest Regressor,163,21.478527607361965,580.8640300327518,118.30950920245401,-71.91141555133308,-0.110670057723922
E13,http-request,Extra Trees Regressor,163,21.478527607361965,150.05344350180192,52.13030674846627,-3.8656234429154113,0.006146768769932152
E13,http-request,Gradient Boosting Regressor,163,21.478527607361965,153.3707293491317,76.77980270732003,-4.083133646696383,-0.2312842224988614
E13,http-request,Ridge,163,21.478527607361965,287.67054950042933,270.7356882276641,-16.882876139716945,-0.022516303911254518
E13,http-request,Lasso,163,21.478527607361965,289.488849903992,273.3280122205663,-17.109657820972323,-0.05135572310070494
E13,http-request,SVR,163,21.478527607361965,71.29450731804211,21.58435747557896,-0.0983954040046886,0.1888895321438739
E14,ninja,Random Forest Regressor,306,1.5555555555555556,314.98925469818806,99.30065631808279,-133.43754895618792,0.019285185067557522
